6525
6325
6325
6575
6575
6500
6750
6425
6000
5600
5675
5750
6025
6200
6150
6150
6200
6300
6150
6100
6100
6200
6400
6550
6475
6575
6575
6425
6525
6375
6675
6750
6525
6550
6575
6675
6625
6575
6625
6550
6500
6575
6600
6525
6625
6550
6600
6675
6675
6725
6475
6475
6425
6400
6450
6475
6750
7075
7025
6875
6975
7050
7050
7225
7325
7250
7200
7500
7850
7675
7675
7625
7625
7650
7750
7725
7600
7800
7900
7575
