27700
28100
28525
28625
28225
28375
28475
29000
29350
29350
29675
29950
31000
30500
31000
30875
31000
30750
30900
30600
30700
31000
30900
31000
30500
30500
30925
30675
31200
30650
31050
31025
31300
30900
30600
30875
31300
31500
32025
31800
31650
31575
31825
31700
33000
32475
31375
32600
32175
32500
31900
31425
31675
31225
29050
29525
30250
29300
28750
28775
28150
28025
27250
27525
27225
28050
27575
27525
27100
27850
27525
27600
28500
28775
28900
28875
29275
29275
29500
28925
28800
29500
29025
28900
29000
28850
29075
28950
29100
29450
29100
30750
31500
31425
32400
32700
32100
31950
32400
32750
32850
33075
33000
33000
32825
32050
32400
31925
31025
31975
32250
32300
31950
32600
32450
32875
33675
34100
33950
34750
34675
34000
34150
33575
33625
33900
33825
33850
34175
35450
34725
34825
35250
36725
35800
35600
35100
34775
35600
35475
35475
35375
35400
35175
34100
33950
34500
33800
34100
34000
34125
34275
34575
34600
34900
34600
34400
34000
34700
34500
33675
34125
33950
34125
33625
33525
33550
35225
35075
35000
33600
34000
33600
33025
33525
33825
33325
33125
33050
33525
33800
33100
32825
32200
31850
32075
31800
31975
31075
31125
30775
30825
31250
30675
31000
30325
30000
31525
31400
31375
31350
31175
30825
31075
31950
31425
32025
31600
32050
32025
31950
32000
32125
32125
32000
32100
32400
32500
31950
31725
31900
31800
31625
31775
31350
31700
31875
32325
33000
32900
32650
32150
32650
33100
32350
32050
32350
31925
31650
31625
